family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,,"24,11",10.03125,3.21875,0.6791277258566979
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,,"24,11",5.5625,-3.90625,1.702247191011236
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,,"24,11",5.4375,-1.1875,1.2183908045977012
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,,"24,11",5.171875,-5.0625,1.9788519637462234
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,,"24,11",4.96875,0.3125,0.9371069182389937
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,,"24,11",4.921875,-4.4375,1.9015873015873015
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,,"24,11",4.84375,0.5625,0.8838709677419355
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,,"24,11",4.8125,1.6875,0.6493506493506493
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,,"24,11",4.53125,-6.8125,2.503448275862069
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,,"24,11",4.375,-3.09375,1.7071428571428573
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,,"24,11",3.453125,-5.984375,2.733031674208145
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,,"24,11",3.40625,-6.234375,2.830275229357798
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,,"24,11",3.140625,-0.75,1.2388059701492538
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,,"24,11",2.890625,-4.984375,2.724324324324324
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,,"24,11",2.8203125,-6.150390625,3.180747922437673
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,,"24,11",2.75,-5.984375,3.1761363636363638
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,,"24,11",2.671875,-2.265625,1.8479532163742691
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,,"24,11",2.625,-1.34375,1.5119047619047619
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,,"24,11",2.46875,1.21875,0.5063291139240507
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,,"24,11",2.40625,-0.09375,1.0389610389610389
